sample_id,session_id,label,api_path,net_path,fused_path,fusion_mode,size_each,fused_width,fused_height,normalized
FormBook::239,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_239_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/239/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__239__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::240,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_240_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/240/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__240__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::241,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_241_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/241/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__241__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::242,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_242_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/242/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__242__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::243,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_243_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/243/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__243__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::244,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_244_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/244/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__244__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::245,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_245_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/245/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__245__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::246,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_246_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/246/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__246__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::247,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_247_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/247/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__247__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::248,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_248_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/248/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__248__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::249,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_249_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/249/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__249__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::250,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_250_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/250/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__250__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::251,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_251_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/251/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__251__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::252,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_252_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/252/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__252__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::253,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_253_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/253/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__253__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::254,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_254_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/254/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__254__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::372,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_372_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/372/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__372__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::373,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_373_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/373/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__373__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::374,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_374_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/374/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__374__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::375,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_375_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/375/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__375__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::376,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_376_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/376/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__376__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::377,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_377_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/377/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__377__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
FormBook::378,dump_largest_session,FormBook,dataset_api_call_sequences/FormBook/FormBook_378_APIxTIME_16x16.png,dataset_network_packets/images/FormBook/378/dump_largest_session.png,dataset_rgb_stack_combined/images/FormBook/FormBook__378__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::263,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_263_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/263/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__263__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::264,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_264_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/264/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__264__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::265,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_265_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/265/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__265__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::266,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_266_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/266/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__266__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::267,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_267_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/267/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__267__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::268,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_268_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/268/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__268__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::269,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_269_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/269/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__269__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::270,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_270_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/270/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__270__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::271,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_271_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/271/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__271__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::272,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_272_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/272/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__272__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::273,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_273_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/273/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__273__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::274,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_274_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/274/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__274__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::275,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_275_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/275/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__275__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::276,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_276_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/276/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__276__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::277,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_277_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/277/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__277__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::278,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_278_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/278/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__278__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::279,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_279_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/279/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__279__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::280,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_280_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/280/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__280__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::281,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_281_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/281/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__281__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::282,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_282_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/282/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__282__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::283,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_283_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/283/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__283__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::284,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_284_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/284/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__284__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::285,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_285_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/285/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__285__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::286,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_286_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/286/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__286__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::287,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_287_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/287/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__287__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::288,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_288_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/288/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__288__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::289,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_289_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/289/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__289__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::290,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_290_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/290/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__290__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::292,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_292_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/292/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__292__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::293,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_293_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/293/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__293__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::294,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_294_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/294/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__294__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::295,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_295_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/295/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__295__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::296,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_296_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/296/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__296__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::297,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_297_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/297/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__297__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::298,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_298_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/298/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__298__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::299,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_299_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/299/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__299__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::300,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_300_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/300/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__300__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::302,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_302_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/302/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__302__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::303,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_303_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/303/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__303__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::304,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_304_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/304/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__304__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::305,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_305_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/305/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__305__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::306,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_306_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/306/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__306__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::307,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_307_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/307/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__307__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::308,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_308_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/308/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__308__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::309,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_309_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/309/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__309__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::310,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_310_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/310/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__310__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::311,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_311_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/311/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__311__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::312,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_312_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/312/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__312__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::313,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_313_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/313/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__313__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::314,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_314_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/314/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__314__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::315,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_315_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/315/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__315__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::316,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_316_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/316/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__316__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::317,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_317_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/317/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__317__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::318,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_318_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/318/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__318__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::319,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_319_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/319/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__319__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::320,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_320_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/320/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__320__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::321,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_321_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/321/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__321__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::322,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_322_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/322/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__322__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::323,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_323_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/323/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__323__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::324,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_324_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/324/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__324__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::325,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_325_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/325/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__325__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::326,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_326_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/326/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__326__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::327,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_327_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/327/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__327__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::328,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_328_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/328/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__328__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
SalatStealer::329,dump_largest_session,SalatStealer,dataset_api_call_sequences/SalatStealer/SalatStealer_329_APIxTIME_16x16.png,dataset_network_packets/images/SalatStealer/329/dump_largest_session.png,dataset_rgb_stack_combined/images/SalatStealer/SalatStealer__329__sess-dump_largest_session_rgb_stack.png,rgb_stack,128,128,128,1
